x,y,z
36,41,5
36,42,0
36,42,1
36,42,2
36,42,3
36,42,4
36,42,5
36,43,0
36,43,1
36,43,2
36,43,3
36,43,4
36,43,5
36,44,0
36,44,1
36,44,2
36,44,3
36,44,4
36,44,5
36,45,0
36,45,1
36,45,2
36,45,3
36,45,4
36,45,5
36,46,0
36,46,1
36,46,2
36,46,3
36,46,4
36,46,5
36,47,0
36,47,1
36,47,2
36,47,3
36,47,4
36,47,5
36,48,0
36,48,1
36,48,2
36,48,3
36,48,4
36,48,5
36,49,0
36,49,1
36,49,2
36,49,3
36,49,4
36,49,5
36,50,0
36,50,1
36,50,2
36,50,3
36,50,4
36,50,5
36,51,0
36,51,1
36,51,2
36,51,3
36,51,4
36,51,5
36,52,0
36,52,1
36,52,2
36,52,3
36,52,4
36,52,5
36,53,0
36,53,1
36,53,2
36,53,3
36,53,4
36,53,5
36,54,0
36,54,1
36,54,2
36,54,3
36,54,4
36,54,5
36,55,0
36,55,1
36,55,2
36,55,3
36,55,4
36,55,5
36,56,0
36,56,1
36,56,2
36,56,3
36,56,4
36,56,5
36,57,0
36,57,1
36,57,2
36,57,3
36,57,4
36,57,5
36,58,0
36,58,1
36,58,2
36,58,3
36,58,4
36,58,5
36,59,0
36,59,1
36,59,2
36,59,3
36,59,4
36,59,5
36,60,0
36,60,1
36,60,2
36,60,3
36,60,4
36,60,5
36,61,0
36,61,1
36,61,2
36,61,3
36,61,4
36,61,5
36,62,0
36,62,1
36,62,2
36,62,3
36,62,4
36,62,5
36,63,0
36,63,1
36,63,2
36,63,3
36,63,4
36,63,5
36,64,0
36,64,1
36,64,2
36,64,3
36,64,4
36,64,5
36,65,0
36,65,1
36,65,2
36,65,3
36,65,4
36,65,5
36,66,0
36,66,1
36,66,2
36,66,3
36,66,4
36,66,5
36,67,0
36,67,1
36,67,2
36,67,3
36,67,4
36,67,5
36,68,0
36,68,1
36,68,2
36,68,3
36,68,4
36,68,5
36,69,0
36,69,1
36,69,2
36,69,3
36,69,4
36,69,5
36,70,0
36,70,1
36,70,2
36,70,3
36,70,4
36,70,5
36,71,0
36,71,1
36,71,2
36,71,3
36,71,4
36,71,5
36,72,0
36,72,1
36,72,2
36,72,3
36,72,4
36,72,5
36,73,0
36,73,1
36,73,2
36,73,3
36,73,4
36,73,5
36,74,0
36,74,1
36,74,2
36,74,3
36,74,4
36,74,5
36,75,0
36,75,1
36,75,2
36,75,3
36,75,4
36,75,5
36,76,0
36,76,1
36,76,2
36,76,3
36,76,4
36,76,5
36,77,0
36,77,1
36,77,2
36,77,3
36,77,4
36,77,5
36,78,0
36,78,1
36,78,2
36,78,3
36,78,4
36,78,5
36,79,0
36,79,1
36,79,2
36,79,3
36,79,4
36,79,5
36,80,0
36,80,1
36,80,2
36,80,3
36,80,4
36,80,5
36,81,0
36,81,1
36,81,2
36,81,3
36,81,4
36,81,5
36,82,0
36,82,1
36,82,2
36,82,3
36,82,4
36,82,5
36,83,0
36,83,1
36,83,2
36,83,3
36,83,4
36,83,5
36,84,0
36,84,1
36,84,2
36,84,3
36,84,4
36,84,5
36,85,0
36,85,1
36,85,2
36,85,3
36,85,4
36,85,5
36,86,0
36,86,5
36,87,0
36,87,5
36,88,0
36,88,5
36,89,0
36,89,5
36,90,0
36,90,5
36,91,0
36,91,1
36,91,2
36,91,3
36,91,4
36,91,5
36,92,0
36,92,1
36,92,2
36,92,3
36,92,4
36,92,5
36,93,0
36,93,1
36,93,2
36,93,3
36,93,4
36,93,5
36,94,0
36,94,1
36,94,2
36,94,3
36,94,4
36,94,5
36,95,0
36,95,1
36,95,2
36,95,3
36,95,4
36,95,5
36,96,0
36,96,1
36,96,2
36,96,3
36,96,4
36,96,5
36,97,0
36,97,1
36,97,2
36,97,3
36,97,4
36,97,5
36,98,0
36,98,1
36,98,2
36,98,3
36,98,4
36,98,5
36,99,0
36,99,1
36,99,2
36,99,3
36,99,4
36,99,5
36,100,0
36,100,1
36,100,2
36,100,3
36,100,4
36,100,5
36,101,0
36,101,1
36,101,2
36,101,3
36,101,4
36,101,5
36,102,0
36,102,1
36,102,2
36,102,3
36,102,4
36,102,5
36,103,0
36,103,1
36,103,2
36,103,3
36,103,4
36,103,5
36,104,0
36,104,1
36,104,2
36,104,3
36,104,4
36,104,5
36,105,0
36,105,1
36,105,2
36,105,3
36,105,4
36,105,5
36,106,0
36,106,1
36,106,2
36,106,3
36,106,4
36,106,5
36,107,0
36,107,1
36,107,2
36,107,3
36,107,4
36,107,5
36,108,0
36,108,1
36,108,2
36,108,3
36,108,4
36,108,5
36,109,0
36,109,1
36,109,2
36,109,3
36,109,4
36,109,5
36,110,0
36,110,1
36,110,2
36,110,3
36,110,4
36,110,5
36,111,0
36,111,1
36,111,2
36,111,3
36,111,4
36,111,5
36,112,0
36,112,1
36,112,2
36,112,3
36,112,4
36,112,5
37,0,0
37,0,1
37,0,2
37,0,3
37,0,4
37,0,5
37,0,6
37,0,7
37,0,8
37,0,9
37,0,10
37,0,11
37,0,12
37,0,13
37,0,14
37,0,15
37,0,16
37,0,17
37,0,18
37,0,19
37,0,20
37,0,21
37,0,22
37,1,0
37,1,22
37,2,0
37,2,22
37,3,0
37,3,22
37,4,0
37,4,20
37,4,21
37,4,22
37,5,0
37,5,17
37,5,18
37,5,19
37,5,20
37,5,21
37,5,22
37,6,0
37,6,17
37,6,18
37,6,19
37,6,20
37,6,21
37,6,22
37,7,0
37,7,15
37,7,16
37,7,17
37,7,18
37,7,19
37,7,20
37,7,21
37,7,22
37,8,0
37,8,15
37,8,16
37,8,17
37,8,18
37,8,19
37,8,20
37,8,21
37,9,0
37,9,13
37,9,14
37,9,15
37,9,16
37,9,17
37,9,18
37,9,19
37,9,20
37,9,21
37,10,0
37,10,13
37,10,14
37,10,15
37,10,16
37,10,17
37,10,18
37,11,0
37,11,11
37,11,12
37,11,13
37,11,14
37,11,15
37,11,16
37,11,17
37,11,18
37,12,0
37,12,9
37,12,10
37,12,11
37,12,12
37,12,13
37,12,14
37,12,15
37,12,16
37,12,17
37,12,18
37,13,0
37,13,6
37,13,7
37,13,8
37,13,9
37,13,10
37,13,11
37,13,12
37,13,13
37,13,14
37,13,15
37,13,16
37,14,0
37,14,5
37,14,6
37,14,7
37,14,8
37,14,9
37,14,10
37,14,11
37,14,12
37,14,13
37,14,14
37,15,0
37,15,5
37,15,6
37,15,7
37,15,8
37,15,9
37,15,10
37,15,11
37,15,12
37,15,13
37,16,0
37,16,5
37,16,6
37,16,7
37,16,8
37,16,9
37,16,10
37,16,11
37,17,0
37,17,5
37,17,6
37,17,7
37,17,8
37,17,9
37,17,10
37,18,0
37,18,5
37,18,6
37,18,7
37,18,8
37,18,9
37,19,0
37,19,5
37,19,6
37,19,7
37,19,8
37,20,0
37,20,5
37,20,6
37,20,7
37,21,0
37,21,5
37,21,6
37,22,0
37,22,5
37,22,6
37,23,0
37,23,5
37,23,6
37,24,0
37,24,5
37,25,0
37,25,5
37,26,0
37,26,5
37,27,0
37,27,5
37,28,0
37,28,5
37,29,0
37,29,5
37,30,0
37,30,5
37,31,0
37,31,5
37,32,0
37,32,5
37,33,0
37,33,1
37,33,2
37,33,3
37,33,4
37,33,5
37,34,0
37,34,1
37,34,2
37,34,3
37,34,4
37,34,5
37,35,0
37,35,1
37,35,2
37,35,3
37,35,4
37,35,5
37,36,0
37,36,1
37,36,2
37,36,3
37,36,4
37,36,5
37,37,0
37,37,1
37,37,2
37,37,3
37,37,4
37,37,5
37,38,0
37,38,1
37,38,2
37,38,3
37,38,4
37,38,5
37,39,0
37,39,1
37,39,2
37,39,3
37,39,4
37,39,5
37,40,0
37,40,1
37,40,2
37,40,3
37,40,4
37,40,5
37,41,0
37,41,1
37,41,2
37,41,3
37,41,4
37,41,5
37,42,0
37,42,1
37,42,2
37,42,3
37,42,4
37,42,5
37,43,0
37,43,1
37,43,2
37,43,3
37,43,4
37,43,5
37,44,0
37,44,1
37,44,2
37,44,3
37,44,4
37,44,5
37,45,0
37,45,1
37,45,2
37,45,3
37,45,4
37,45,5
37,46,0
37,46,1
37,46,2
37,46,3
37,46,4
37,46,5
37,47,0
37,47,1
37,47,2
37,47,3
37,47,4
37,47,5
37,48,0
37,48,1
37,48,2
37,48,3
37,48,4
37,48,5
37,49,0
37,49,1
37,49,2
37,49,3
37,49,4
37,49,5
37,50,0
37,50,1
37,50,2
37,50,3
37,50,4
37,50,5
37,51,0
37,51,1
37,51,2
37,51,3
37,51,4
37,51,5
37,52,0
37,52,1
37,52,2
37,52,3
37,52,4
37,52,5
37,53,0
37,53,1
37,53,2
37,53,3
37,53,4
37,53,5
37,54,0
37,54,1
37,54,2
37,54,3
37,54,4
37,54,5
37,55,0
37,55,1
37,55,2
37,55,3
37,55,4
37,55,5
37,56,0
37,56,1
37,56,2
37,56,3
37,56,4
37,56,5
37,57,0
37,57,1
37,57,2
37,57,3
37,57,4
37,57,5
37,58,0
37,58,1
37,58,2
37,58,3
37,58,4
37,58,5
37,59,0
37,59,1
37,59,2
37,59,3
37,59,4
37,59,5
37,60,0
37,60,1
37,60,2
37,60,3
37,60,4
37,60,5
37,61,0
37,61,1
37,61,2
37,61,3
37,61,4
37,61,5
37,62,0
37,62,1
37,62,2
37,62,3
37,62,4
37,62,5
37,63,0
37,63,1
37,63,2
37,63,3
37,63,4
37,63,5
37,64,0
37,64,1
37,64,2
37,64,3
37,64,4
37,64,5
37,65,0
37,65,1
37,65,2
37,65,3
37,65,4
37,65,5
37,66,0
37,66,1
37,66,2
37,66,3
37,66,4
37,66,5
37,67,0
37,67,1
37,67,2
37,67,3
37,67,4
37,67,5
37,68,0
37,68,1
37,68,2
37,68,3
37,68,4
37,68,5
37,69,0
37,69,1
37,69,2
37,69,3
37,69,4
37,69,5
37,70,0
37,70,1
37,70,2
37,70,3
37,70,4
37,70,5
37,71,0
37,71,1
37,71,2
37,71,3
37,71,4
37,71,5
37,72,0
37,72,1
37,72,2
37,72,3
37,72,4
37,72,5
37,73,0
37,73,1
37,73,2
37,73,3
37,73,4
37,73,5
37,74,0
37,74,1
37,74,2
37,74,3
37,74,4
37,74,5
37,75,0
37,75,1
37,75,2
37,75,3
37,75,4
37,75,5
37,76,0
37,76,1
37,76,2
37,76,3
37,76,4
37,76,5
37,77,0
37,77,1
37,77,2
37,77,3
37,77,4
37,77,5
37,78,0
37,78,1
37,78,2
37,78,3
37,78,4
37,78,5
37,79,0
37,79,1
37,79,2
37,79,3
37,79,4
37,79,5
37,80,0
37,80,1
37,80,2
37,80,3
37,80,4
37,80,5
37,81,0
37,81,1
37,81,2
37,81,3
37,81,4
37,81,5
37,82,0
37,82,1
37,82,2
37,82,3
37,82,4
37,82,5
37,83,0
37,83,1
37,83,2
37,83,3
37,83,4
37,83,5
37,84,0
37,84,1
37,84,2
37,84,3
37,84,4
37,84,5
37,85,0
37,85,5
37,86,0
37,86,5
37,87,0
37,87,5
37,88,0
37,88,5
37,89,0
37,89,5
37,90,0
37,90,5
37,91,0
37,91,1
37,91,2
37,91,3
37,91,4
37,91,5
37,92,0
37,92,1
37,92,2
37,92,3
37,92,4
37,92,5
37,93,0
37,93,1
37,93,2
37,93,3
37,93,4
37,93,5
37,94,0
37,94,1
37,94,2
37,94,3
37,94,4
37,94,5
37,95,0
37,95,1
37,95,2
37,95,3
37,95,4
37,95,5
37,96,0
37,96,1
37,96,2
37,96,3
37,96,4
37,96,5
37,97,0
37,97,1
37,97,2
37,97,3
37,97,4
37,97,5
37,98,0
37,98,1
37,98,2
37,98,3
37,98,4
37,98,5
37,99,0
37,99,1
37,99,2
37,99,3
37,99,4
37,99,5
37,100,0
37,100,1
37,100,2
37,100,3
37,100,4
37,100,5
37,101,0
37,101,1
37,101,2
37,101,3
37,101,4
37,101,5
37,102,0
37,102,1
37,102,2
37,102,3
37,102,4
37,102,5
37,103,0
37,103,1
37,103,2
37,103,3
37,103,4
37,103,5
37,104,0
37,104,1
37,104,2
37,104,3
37,104,4
37,104,5
37,105,0
37,105,1
37,105,2
37,105,3
37,105,4
37,105,5
37,106,0
37,106,1
37,106,2
37,106,3
37,106,4
37,106,5
37,107,0
37,107,1
37,107,2
37,107,3
37,107,4
37,107,5
37,108,0
37,108,1
37,108,2
37,108,3
37,108,4
37,108,5
37,109,0
37,109,1
37,109,2
37,109,3
37,109,4
37,109,5
37,110,0
37,110,1
37,110,2
37,110,3
37,110,4
37,110,5
37,111,0
37,111,1
37,111,2
37,111,3
37,111,4
37,111,5
37,112,0
37,112,1
37,112,2
37,112,3
37,112,4
37,112,5
38,0,0
38,0,1
38,0,2
38,0,3
38,0,4
38,0,5
38,0,6
38,0,7
38,0,8
38,0,9
38,0,10
38,0,11
38,0,12
38,0,13
38,0,14
38,0,15
38,0,16
38,0,17
38,0,18
38,0,19
38,0,20
38,0,21
38,0,22
38,1,0
38,1,22
38,2,0
38,2,22
38,3,0
38,3,22
38,4,0
38,4,20
38,4,21
38,4,22
38,5,0
38,5,20
38,5,21
38,5,22
38,6,0
38,6,17
38,6,18
38,6,19
38,6,20
38,6,21
38,6,22
38,7,0
38,7,17
38,7,18
38,7,19
38,7,20
38,7,21
38,7,22
38,8,0
38,8,15
38,8,16
38,8,17
38,8,18
38,8,19
38,8,20
38,8,21
38,9,0
38,9,15
38,9,16
38,9,17
38,9,18
38,9,19
38,9,20
38,9,21
38,10,0
38,10,13
38,10,14
38,10,15
38,10,16
38,10,17
38,10,18
38,10,19
38,11,0
38,11,12
38,11,13
38,11,14
38,11,15
38,11,16
38,11,17
38,11,18
38,12,0
38,12,10
38,12,11
38,12,12
38,12,13
38,12,14
38,12,15
38,12,16
38,12,17
38,12,18
38,13,0
38,13,8
38,13,9
38,13,10
38,13,11
38,13,12
38,13,13
38,13,14
38,13,15
38,13,16
38,14,0
38,14,5
38,14,6
38,14,7
38,14,8
38,14,9
38,14,10
38,14,11
38,14,12
38,14,13
38,14,14
38,14,15
38,14,16
38,15,0
38,15,5
38,15,6
38,15,7
38,15,8
38,15,9
38,15,10
38,15,11
38,15,12
38,15,13
38,15,14
38,16,0
38,16,5
38,16,6
38,16,7
38,16,8
38,16,9
38,16,10
38,16,11
38,16,12
38,16,13
38,16,14
38,17,0
38,17,5
38,17,6
38,17,7
38,17,8
38,17,9
38,17,10
38,17,11
38,17,12
38,18,0
38,18,5
38,18,6
38,18,7
38,18,8
38,18,9
38,18,10
38,18,11
38,19,0
38,19,5
38,19,6
38,19,7
38,19,8
38,19,9
38,19,10
38,19,11
38,20,0
38,20,5
38,20,6
38,20,7
38,20,8
38,20,9
38,21,0
38,21,5
38,21,6
38,21,7
38,21,8
38,21,9
38,22,0
38,22,5
38,22,6
38,22,7
38,23,0
38,23,5
38,23,6
38,23,7
38,24,0
38,24,5
38,25,0
38,25,5
38,26,0
38,26,5
38,27,0
38,27,5
38,28,0
38,28,5
38,29,0
38,29,5
38,30,0
38,30,5
38,31,0
38,31,5
38,32,0
38,32,5
38,33,0
38,33,5
38,34,0
38,34,5
38,35,0
38,35,5
38,36,0
38,36,5
38,37,0
38,37,5
38,38,0
38,38,5
38,39,0
38,39,5
38,40,0
38,40,5
38,41,0
38,41,5
38,42,0
38,42,5
38,43,0
38,43,5
38,44,0
38,44,5
38,45,0
38,45,5
38,46,0
38,46,5
38,47,0
38,47,5
38,48,0
38,48,5
38,49,0
38,49,5
38,50,0
38,50,5
38,51,0
38,51,5
38,52,0
38,52,5
38,53,0
38,53,5
38,54,0
38,54,5
38,55,0
38,55,5
38,56,0
38,56,5
38,57,0
38,57,5
38,58,0
38,58,5
38,59,0
38,59,5
38,60,0
38,60,5
38,61,0
38,61,5
38,62,0
38,62,5
38,63,0
38,63,5
38,64,0
38,64,5
38,65,0
38,65,5
38,66,0
38,66,5
38,67,0
38,67,5
38,68,0
38,68,5
38,69,0
38,69,5
38,70,0
38,70,5
38,71,0
38,71,5
38,72,0
38,72,5
38,73,0
38,73,5
38,74,0
38,74,5
38,75,0
38,75,5
38,76,0
38,76,5
38,77,0
38,77,5
38,78,0
38,78,5
38,79,0
38,79,5
38,80,0
38,80,5
38,81,0
38,81,5
38,82,0
38,82,5
38,83,0
38,83,5
38,84,0
38,84,5
38,85,0
38,85,5
38,86,0
38,86,5
38,87,0
38,87,5
38,88,0
38,88,5
38,89,0
38,89,5
38,90,0
38,90,5
38,91,0
38,91,1
38,91,2
38,91,3
38,91,4
38,91,5
38,92,0
38,92,1
38,92,2
38,92,3
38,92,4
38,92,5
38,93,0
38,93,1
38,93,2
38,93,3
38,93,4
38,93,5
38,94,0
38,94,1
38,94,2
38,94,3
38,94,4
38,94,5
38,95,0
38,95,1
38,95,2
38,95,3
38,95,4
38,95,5
38,96,0
38,96,1
38,96,2
38,96,3
38,96,4
38,96,5
38,97,0
38,97,1
38,97,2
38,97,3
38,97,4
38,97,5
38,98,0
38,98,1
38,98,2
38,98,3
38,98,4
38,98,5
38,99,0
38,99,1
38,99,2
38,99,3
38,99,4
38,99,5
38,100,0
38,100,1
38,100,2
38,100,3
38,100,4
38,100,5
38,101,0
38,101,1
38,101,2
38,101,3
38,101,4
38,101,5
38,102,0
38,102,1
38,102,2
38,102,3
38,102,4
38,102,5
38,103,0
38,103,1
38,103,2
38,103,3
38,103,4
38,103,5
38,104,0
38,104,1
38,104,2
38,104,3
38,104,4
38,104,5
38,105,0
38,105,1
38,105,2
38,105,3
38,105,4
38,105,5
38,106,0
38,106,1
38,106,2
38,106,3
38,106,4
38,106,5
38,107,0
38,107,1
38,107,2
38,107,3
38,107,4
38,107,5
38,108,0
38,108,1
38,108,2
38,108,3
38,108,4
38,108,5
38,109,0
38,109,1
38,109,2
38,109,3
38,109,4
38,109,5
38,110,0
38,110,1
38,110,2
38,110,3
38,110,4
38,110,5
38,111,0
38,111,1
38,111,2
38,111,3
38,111,4
38,111,5
38,112,0
38,112,1
38,112,2
38,112,3
38,112,4
38,112,5
39,0,0
39,0,1
39,0,2
39,0,3
39,0,4
39,0,5
39,0,6
39,0,7
39,0,8
39,0,9
39,0,10
39,0,11
39,0,12
39,0,13
39,0,14
39,0,15
39,0,16
39,0,17
39,0,18
39,0,19
39,0,20
39,0,21
39,0,22
39,1,0
39,1,22
39,2,0
39,2,22
39,3,0
39,3,22
39,4,0
39,4,20
39,4,21
39,4,22
39,5,0
39,5,5
39,5,6
39,5,7
39,5,8
39,5,9
39,5,10
39,5,11
39,5,12
39,5,13
39,5,14
39,5,15
39,5,16
39,5,17
39,5,18
39,5,19
39,5,20
39,5,21
39,5,22
39,6,0
39,6,5
39,6,6
39,6,7
39,6,8
39,6,9
39,6,10
39,6,11
39,6,12
39,6,13
39,6,14
39,6,15
39,6,16
39,6,17
39,6,18
39,6,19
39,6,20
39,6,21
39,6,22
39,7,0
39,7,5
39,7,6
39,7,7
39,7,8
39,7,9
39,7,10
39,7,11
39,7,12
39,7,13
39,7,14
39,7,15
39,7,16
39,7,17
39,7,18
39,7,19
39,7,20
39,7,21
39,7,22
39,8,0
39,8,15
39,8,16
39,8,17
39,8,18
39,8,19
39,8,20
39,8,21
39,9,0
39,9,15
39,9,16
39,9,17
39,9,18
39,9,19
39,9,20
39,9,21
39,10,0
39,10,13
39,10,14
39,10,15
39,10,16
39,10,17
39,10,18
39,10,19
39,10,20
39,11,0
39,11,12
39,11,13
39,11,14
39,11,15
39,11,16
39,11,17
39,11,18
39,12,0
39,12,11
39,12,12
39,12,13
39,12,14
39,12,15
39,12,16
39,12,17
39,12,18
39,13,0
39,13,10
39,13,11
39,13,12
39,13,13
39,13,14
39,13,15
39,13,16
39,13,17
39,14,0
39,14,9
39,14,10
39,14,11
39,14,12
39,14,13
39,14,14
39,14,15
39,14,16
39,14,17
39,15,0
39,15,8
39,15,9
39,15,10
39,15,11
39,15,12
39,15,13
39,15,14
39,15,15
39,15,16
39,16,0
39,16,7
39,16,8
39,16,9
39,16,10
39,16,11
39,16,12
39,16,13
39,16,14
39,16,15
39,16,16
39,17,0
39,17,5
39,17,6
39,17,7
39,17,8
39,17,9
39,17,10
39,17,11
39,17,12
39,17,13
39,17,14
39,17,15
39,18,0
39,18,5
39,18,6
39,18,7
39,18,8
39,18,9
39,18,10
39,18,11
39,18,12
39,18,13
39,18,14
39,19,0
39,19,5
39,19,6
39,19,7
39,19,8
39,19,9
39,19,10
39,19,11
39,19,12
39,19,13
39,19,14
39,20,0
39,20,5
39,20,6
39,20,7
39,20,8
39,20,9
39,20,10
39,20,11
39,20,12
39,20,13
39,21,0
39,21,5
39,21,6
39,21,7
39,21,8
39,21,9
39,21,10
39,21,11
39,21,12
39,22,0
39,22,5
39,22,6
39,22,7
39,22,8
39,22,9
39,22,10
39,22,11
39,22,12
39,23,0
39,23,5
39,23,6
39,23,7
39,23,8
39,23,9
39,23,10
39,24,0
39,24,5
39,24,6
39,24,7
39,24,8
39,24,9
39,24,10
39,25,0
39,25,5
39,25,6
39,25,7
39,25,8
39,26,0
39,26,5
39,26,6
39,26,7
39,27,0
39,27,5
39,27,6
39,27,7
39,28,0
39,28,5
39,29,0
39,29,5
39,30,0
39,30,5
39,31,0
39,31,5
39,32,0
39,32,5
39,33,0
39,33,5
39,34,0
39,34,5
39,35,0
39,35,5
39,36,0
39,36,5
39,37,0
39,37,5
39,38,0
39,38,5
39,39,0
39,39,5
39,40,0
39,40,5
39,41,0
39,41,5
39,42,0
39,42,5
39,43,0
39,43,5
39,44,0
39,44,5
39,45,0
39,45,5
39,46,0
39,46,5
39,47,0
39,47,5
39,48,0
39,48,5
39,49,0
39,49,5
39,50,0
39,50,5
39,51,0
39,51,5
39,52,0
39,52,5
39,53,0
39,53,5
39,54,0
39,54,5
39,55,0
39,55,5
39,56,0
39,56,5
39,57,0
39,57,5
39,58,0
39,58,5
39,59,0
39,59,5
39,60,0
39,60,5
39,61,0
39,61,5
39,62,0
39,62,5
39,63,0
39,63,5
39,64,0
39,64,5
39,65,0
39,65,5
39,66,0
39,66,5
39,67,0
39,67,5
39,68,0
39,68,5
39,69,0
39,69,5
39,70,0
39,70,5
39,71,0
39,71,5
39,72,0
39,72,5
39,73,0
39,73,5
39,74,0
39,74,5
39,75,0
39,75,5
39,76,0
39,76,5
39,77,0
39,77,5
39,78,0
39,78,5
39,79,0
39,79,5
39,80,0
39,80,5
39,81,0
39,81,5
39,82,0
39,82,5
39,83,0
39,83,5
39,84,0
39,84,5
39,85,0
39,85,5
39,86,0
39,86,5
39,87,0
39,87,5
39,88,0
39,88,5
39,89,0
39,89,5
39,90,0
39,90,5
39,91,0
39,91,1
39,91,2
39,91,3
39,91,4
39,91,5
39,92,0
39,92,1
39,92,2
39,92,3
39,92,4
39,92,5
39,93,0
39,93,1
39,93,2
39,93,3
39,93,4
39,93,5
39,94,0
39,94,1
39,94,2
39,94,3
39,94,4
39,94,5
39,95,0
39,95,1
39,95,2
39,95,3
39,95,4
39,95,5
39,96,0
39,96,1
39,96,2
39,96,3
39,96,4
39,96,5
39,97,0
39,97,1
39,97,2
39,97,3
39,97,4
39,97,5
39,98,0
39,98,1
39,98,2
39,98,3
39,98,4
39,98,5
39,99,0
39,99,1
39,99,2
39,99,3
39,99,4
39,99,5
39,100,0
39,100,1
39,100,2
39,100,3
39,100,4
39,100,5
39,101,0
39,101,1
39,101,2
39,101,3
39,101,4
39,101,5
39,102,0
39,102,1
39,102,2
39,102,3
39,102,4
39,102,5
39,103,0
39,103,1
39,103,2
39,103,3
39,103,4
39,103,5
39,104,0
39,104,1
39,104,2
39,104,3
39,104,4
39,104,5
39,105,0
39,105,1
39,105,2
39,105,3
39,105,4
39,105,5
39,106,0
39,106,1
39,106,2
39,106,3
39,106,4
39,106,5
39,107,0
39,107,1
39,107,2
39,107,3
39,107,4
39,107,5
39,108,0
39,108,1
39,108,2
39,108,3
39,108,4
39,108,5
39,109,0
39,109,1
39,109,2
39,109,3
39,109,4
39,109,5
39,110,0
39,110,1
39,110,2
39,110,3
39,110,4
39,110,5
39,111,0
39,111,1
39,111,2
39,111,3
39,111,4
39,111,5
39,112,0
39,112,1
39,112,2
39,112,3
39,112,4
39,112,5
40,0,0
40,0,1
40,0,2
40,0,3
40,0,4
40,0,5
40,0,6
40,0,7
40,0,8
40,0,9
40,0,10
40,0,11
40,0,12
40,0,13
40,0,14
40,0,15
40,0,16
40,0,17
40,0,18
40,0,19
40,0,20
40,0,21
40,0,22
40,1,0
40,1,22
40,2,0
40,2,22
40,3,0
40,3,22
40,4,0
40,4,20
40,4,21
40,4,22
40,5,0
40,5,5
40,5,6
40,5,7
40,5,8
40,5,9
40,5,10
40,5,11
40,5,12
40,5,13
40,5,14
40,5,15
40,5,16
40,5,17
40,5,18
40,5,19
40,5,20
40,5,21
40,5,22
40,6,0
40,6,5
40,6,6
40,6,7
40,6,8
40,6,9
40,6,10
40,6,11
40,6,12
40,6,13
40,6,14
40,6,15
40,6,16
40,6,17
40,6,18
40,6,19
40,6,20
40,6,21
40,6,22
40,7,0
40,7,5
40,7,6
40,7,7
40,7,8
40,7,9
40,7,10
40,7,11
40,7,12
40,7,13
40,7,14
40,7,15
40,7,16
40,7,17
40,7,18
40,7,19
40,7,20
40,7,21
40,7,22
40,8,0
40,8,15
40,8,16
40,8,17
40,8,18
40,8,19
40,8,20
40,8,21
40,9,0
40,9,15
40,9,16
40,9,17
40,9,18
40,9,19
40,9,20
40,9,21
40,10,0
40,10,15
40,10,16
40,10,17
40,10,18
40,10,19
40,10,20
40,11,0
40,11,12
40,11,13
40,11,14
40,11,15
40,11,16
40,11,17
40,11,18
40,12,0
40,12,12
40,12,13
40,12,14
40,12,15
40,12,16
40,12,17
40,12,18
40,13,0
40,13,11
40,13,12
40,13,13
40,13,14
40,13,15
40,13,16
40,13,17
40,14,0
40,14,10
40,14,11
40,14,12
40,14,13
40,14,14
40,14,15
40,14,16
40,14,17
40,15,0
40,15,9
40,15,10
40,15,11
40,15,12
40,15,13
40,15,14
40,15,15
40,15,16
40,15,17
40,16,0
40,16,8
40,16,9
40,16,10
40,16,11
40,16,12
40,16,13
40,16,14
40,16,15
40,16,16
40,16,17
40,17,0
40,17,7
40,17,8
40,17,9
40,17,10
40,17,11
40,17,12
40,17,13
40,17,14
40,17,15
40,17,16
40,18,0
40,18,5
40,18,6
40,18,7
40,18,8
40,18,9
40,18,10
40,18,11
40,18,12
40,18,13
40,18,14
40,18,15
40,18,16
40,19,0
40,19,5
40,19,6
40,19,7
40,19,8
40,19,9
40,19,10
40,19,11
40,19,12
40,19,13
40,19,14
40,19,15
40,19,16
40,20,0
40,20,5
40,20,6
40,20,7
40,20,8
40,20,9
40,20,10
40,20,11
40,20,12
40,20,13
40,20,14
40,20,15
40,21,0
40,21,5
40,21,6
40,21,7
40,21,8
40,21,9
40,21,10
40,21,11
40,21,12
40,21,13
40,21,14
40,21,15
40,22,0
40,22,5
40,22,6
40,22,7
40,22,8
40,22,9
40,22,10
40,22,11
40,22,12
40,22,13
40,22,14
40,23,0
40,23,5
40,23,6
40,23,7
40,23,8
40,23,9
40,23,10
40,23,11
40,23,12
40,23,13
40,23,14
40,24,0
40,24,5
40,24,6
40,24,7
40,24,8
40,24,9
40,24,10
40,24,11
40,24,12
40,24,13
40,24,14
40,25,0
40,25,5
40,25,6
40,25,7
40,25,8
40,25,9
40,25,10
40,25,11
40,25,12
40,25,13
40,26,0
40,26,5
40,26,6
40,26,7
40,26,8
40,26,9
40,26,10
40,26,11
40,26,12
40,26,13
40,27,0
40,27,5
40,27,6
40,27,7
40,27,8
40,27,9
40,27,10
40,27,11
40,27,12
40,28,0
40,28,5
40,28,6
40,28,7
40,28,8
40,28,9
40,28,10
40,28,11
40,28,12
40,29,0
40,29,5
40,29,6
40,29,7
40,29,8
40,29,9
40,29,10
40,29,11
40,29,12
40,30,0
40,30,5
